Measured Depth (MD), Inclination, Azimuth, True Vertical Depth (TVD), TVD 2-sigma, +N/-S, +N/-S 2-sigma, +E/-W, +E/-W 2-sigma, Vertical Section, Dogleg Severity, Build Rate, Turn Rate, Rugosity 
ft, deg, deg, ft, ft, ft, ft, ft, ft, deg, deg, deg, 
9463.0, 6.43, , 107.8, 9451.98767354, , -105.493275946, , 102.320429156, , 
9557.0, 6.08, , 108.68, 9545.41010093, , -108.608167558, , 112.277445822, , 
9651.0, 5.14, , 109.19, 9638.95754071, , -111.627178318, , 120.959784348, , 
9745.0, 4.69, , 111.73, 9732.62528149, , -114.359832462, , 128.373414035, , 
9841.0, 5.04, , 113.53, 9828.27034906, , -117.561235063, , 135.962196215, , 
9934.0, 3.54, , 112.84, 9920.98963002, , -120.433086545, , 142.550941062, , 
10029.0, 1.88, , 106.14, 10015.8894413, , -121.88074419, , 146.542661835, , 
10123.0, 2.43, , 113.08, 10109.8278343, , -123.00423708, , 149.719512686, , 
10390.0, 1.0, , 79.7, 10376.6590007, , -125.606608328, , 158.929956564, , 
10741.0, 0.6, , 105.0, 10727.3743187, , -127.080982779, , 159.783598423, , 
11159.0, 2.1, , 247.7, 11147.2360371, , -113.286403896, , 181.813168427, , 
11254.0, 4.4, , 239.9, 11242.0368712, , -115.992375168, , 176.662009285, , 
11349.0, 4.0, , 238.1, 11336.7536446, , -119.922874441, , 170.365679891, , 
11444.0, 4.7, , 243.0, 11431.4787611, , -123.318268283, , 164.006955531, , 
11540.0, 3.1, , 220.3, 11527.2403765, , -127.103801912, , 158.750589524, , 
11635.0, 3.3, , 226.2, 11622.1005949, , -131.050951009, , 155.309624056, , 
11729.0, 2.1, , 226.7, 11715.9839532, , -134.15622408, , 151.923546522, , 
11778.0, 1.5, , 225.6, 11764.9602298, , -135.212954278, , 150.825025031, , 
12225.0, 0.6, , 142.8, 12211.9373281, , -138.793414125, , 150.408558915, , 
12745.0, 0.3, , 156.4, 12731.9281327, , -141.894344687, , 153.288451861, , 
13436.0, 0.6, , 141.5, 13422.902247, , -146.221463359, , 156.109254344, , 
14055.0, 0.5, , 179.3, 14041.8740481, , -151.57553714, , 158.055554189, , 
14716.0, 0.9, , 135.1, 14702.8285847, , -157.751324452, , 160.968899196, , 
14949.0, 1.1, , 143.3, 14935.7940535, , -160.753631566, , 163.520601655, , 
