MD,Inc,Azi,TVD,NS,EW,Section,DLS,Build,Turn,Rugosity,Target 
4083,27.91,163.98,3895.658326636031,-946.4906367169818,442.4815017223664,904.3241501562256,0.8727324032041459,0.7541265529143939,0.014416108199528585,196.93145656578187,185
4084,27.91,163.94,3896.5420018252594,-946.9405155788693,442.6108352114877,904.7610449369149,0.9130166052959647,0.8347866352377716,0.015896908358112093,-26.684865480847574,185
4085,27.91,163.93,3897.425686642234,-947.3903107252391,442.740393987883,905.19783668557,0.22909421124546278,-0.22709898215179525,0.0039663747321351025,-78.23517783157698,185
4086,27.91,163.94,3898.309375869923,-947.8401071602497,442.8699181751253,905.6346327326048,0.3830104039828685,0.0736092933694093,0.005909394689624039,173.4687947053695,185
4087,27.92,163.93,3899.193017399623,-948.289990980603,442.99946424650665,906.071513925127,0.3938956013365909,0.35310273701136796,0.006561907782533016,146.64159672168532,185
4088,27.92,163.93,3900.076620609335,-948.7399258645421,443.12909439774154,906.5084386588804,0.5116659522239024,-0.29242213916846543,0.00850642604595105,86.90532850159398,185
4089,27.93,163.95,3900.9601796616457,-949.1899684893339,443.2586514026442,906.9454770986226,0.3836451683050628,-0.3103842726716232,0.006600658632484739,-255.46536474035796,185
4090,27.92,163.94,3901.8437288950304,-949.6400496782605,443.38814150042356,907.382559787092,1.3466641369698273,0.7605473153269489,0.022367584407708554,-54.27362076097074,185
4091,27.91,163.89,3902.727381988906,-950.0898657159261,443.51784386711535,907.8193598328259,1.1219572221518817,1.0669639222805054,0.019578845935601878,-73.76811280424339,185
4092,27.92,163.88,3903.611038074723,-950.5395950205618,443.6478265242586,908.2560490466528,1.2477377998984087,-0.38851525036803813,0.020011142608851347,-62.68217732388557,185
4093,27.94,163.92,3904.4945578914408,-950.9896167434163,443.7777231715891,908.6930370622078,1.3058602582210637,-0.5700541325696185,0.021292593835408085,34.394548614254624,185
4094,27.950000000000003,163.93,3905.377945446692,-951.4399421948999,443.9074668575363,909.1303409820762,0.1331285057362492,0.06334537010549618,0.002069858865891149,120.96393297174262,185
